userID,seqID,totalFreq,movingpath0,theme0,lat0,long0,poiFreq0,movingpath1,theme1,lat1,long1,poiFreq1,movingpath2,theme2,lat2,long2,poiFreq2,movingpath3,theme3,lat3,long3,poiFreq3,movingpath4,theme4,lat4,long4,poiFreq4,movingpath5,theme5,lat5,long5,poiFreq5,movingpath6,theme6,lat6,long6,poiFreq6,movingpath7,theme7,lat7,long7,poiFreq7,movingpath8,theme8,lat8,long8,poiFreq8,movingpath9,theme9,lat9,long9,poiFreq9,pref_Cultural,pref_Entertainment,pref_Historical,pref_Museum,pref_Park,pref_Structure
87658636@N00,4318,10564,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.4,0,0,0.3,0,0.3
87661786@N08,4319,2350,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,National_Monument_of_Scotland,Historical,55.954722,-3.181806,999,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0.5,0,0.5,0
87703047@N00,4320,5440,Edinburgh_Festival_Theatre,Cultural,55.9467,-3.1861778,1360,Edinburgh_Festival_Theatre,Cultural,55.9467,-3.1861778,1360,Edinburgh_Festival_Theatre,Cultural,55.9467,-3.1861778,1360,Edinburgh_Festival_Theatre,Cultural,55.9467,-3.1861778,1360,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,1,0,0,0,0,0
87703047@N00,4321,36720,Edinburgh_Festival_Theatre,Cultural,55.9467,-3.1861778,1360,Edinburgh_Festival_Theatre,Cultural,55.9467,-3.1861778,1360,Edinburgh_Festival_Theatre,Cultural,55.9467,-3.1861778,1360,Edinburgh_Festival_Theatre,Cultural,55.9467,-3.1861778,1360,Edinburgh_Festival_Theatre,Cultural,55.9467,-3.1861778,1360,Edinburgh_Festival_Theatre,Cultural,55.9467,-3.1861778,1360,Edinburgh_Festival_Theatre,Cultural,55.9467,-3.1861778,1360,Edinburgh_Festival_Theatre,Cultural,55.9467,-3.1861778,1360,Edinburgh_Festival_Theatre,Cultural,55.9467,-3.1861778,1360,Edinburgh_Festival_Theatre,Cultural,55.9467,-3.1861778,1360,1,0,0,0,0,0
87703047@N00,4322,1360,Edinburgh_Festival_Theatre,Cultural,55.9467,-3.1861778,1360,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,1,0,0,0,0,0
87703047@N00,4323,23120,Edinburgh_Festival_Theatre,Cultural,55.9467,-3.1861778,1360,Edinburgh_Festival_Theatre,Cultural,55.9467,-3.1861778,1360,Edinburgh_Festival_Theatre,Cultural,55.9467,-3.1861778,1360,Edinburgh_Festival_Theatre,Cultural,55.9467,-3.1861778,1360,Edinburgh_Festival_Theatre,Cultural,55.9467,-3.1861778,1360,Edinburgh_Festival_Theatre,Cultural,55.9467,-3.1861778,1360,Edinburgh_Festival_Theatre,Cultural,55.9467,-3.1861778,1360,Edinburgh_Festival_Theatre,Cultural,55.9467,-3.1861778,1360,Edinburgh_Festival_Theatre,Cultural,55.9467,-3.1861778,1360,Edinburgh_Festival_Theatre,Cultural,55.9467,-3.1861778,1360,1,0,0,0,0,0
87781873@N00,4324,5777,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Usher_Hall,Cultural,55.94675,-3.2042,1208,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.5,0,0.5,0,0,0
87962300@N00,4325,756,Arthur%27s_Seat,Park,55.94417,-3.16194,378,Arthur%27s_Seat,Park,55.94417,-3.16194,378,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,1,0
88132889@N00,4326,699,Holyrood_Palace,Historical,55.9525,-3.1725,699,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,1,0,0,0
88178000@N00,4327,1887,Scott_Monument,Historical,55.952417,-3.193278,1887,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,1,0,0,0
88185060@N00,4328,3452,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4329,2884,Scottish_Parliament_Building,Structure,55.952158,-3.175204,886,National_Monument_of_Scotland,Historical,55.954722,-3.181806,999,National_Monument_of_Scotland,Historical,55.954722,-3.181806,999,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4330,1351,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4331,999,National_Monument_of_Scotland,Historical,55.954722,-3.181806,999,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4332,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4333,14848,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4334,13356,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4335,27768,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_International_Conference_Centre,Structure,55.9461083,-3.2096472,411,Edinburgh_International_Conference_Centre,Structure,55.9461083,-3.2096472,411,,,,,0,,,,,0,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4336,13356,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4337,31164,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,,,,,0,,,,,0,,,,,0,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4338,6904,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4339,14860,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4340,20712,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4341,3452,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4342,18986,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4343,6904,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4344,12082,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,,,,,0,,,,,0,,,,,0,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4345,13808,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,,,,,0,,,,,0,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4346,44114,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4347,28124,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4348,132033,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4349,37680,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4350,6167,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,,,,,0,,,,,0,,,,,0,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4351,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4352,72850,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4353,69361,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,Balmoral_Hotel,Structure,55.9528694,-3.1895083,1559,Balmoral_Hotel,Structure,55.9528694,-3.1895083,1559,Balmoral_Hotel,Structure,55.9528694,-3.1895083,1559,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4354,16962,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4355,42599,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4356,27399,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,Balmoral_Hotel,Structure,55.9528694,-3.1895083,1559,Balmoral_Hotel,Structure,55.9528694,-3.1895083,1559,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4357,28507,Scottish_Parliament_Building,Structure,55.952158,-3.175204,886,Scottish_Parliament_Building,Structure,55.952158,-3.175204,886,Our_Dynamic_Earth,Entertainment,55.9505778,-3.1743694,409,Our_Dynamic_Earth,Entertainment,55.9505778,-3.1743694,409,Our_Dynamic_Earth,Entertainment,55.9505778,-3.1743694,409,Our_Dynamic_Earth,Entertainment,55.9505778,-3.1743694,409,Scottish_Parliament_Building,Structure,55.952158,-3.175204,886,Our_Dynamic_Earth,Entertainment,55.9505778,-3.1743694,409,Our_Dynamic_Earth,Entertainment,55.9505778,-3.1743694,409,Our_Dynamic_Earth,Entertainment,55.9505778,-3.1743694,409,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4358,17566,Our_Dynamic_Earth,Entertainment,55.9505778,-3.1743694,409,Our_Dynamic_Earth,Entertainment,55.9505778,-3.1743694,409,Our_Dynamic_Earth,Entertainment,55.9505778,-3.1743694,409,Scottish_Parliament_Building,Structure,55.952158,-3.175204,886,National_Monument_of_Scotland,Historical,55.954722,-3.181806,999,National_Monument_of_Scotland,Historical,55.954722,-3.181806,999,National_Monument_of_Scotland,Historical,55.954722,-3.181806,999,National_Monument_of_Scotland,Historical,55.954722,-3.181806,999,National_Monument_of_Scotland,Historical,55.954722,-3.181806,999,St_Andrew%27s_House,Structure,55.953375,-3.1840972,480,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4359,480,St_Andrew%27s_House,Structure,55.953375,-3.1840972,480,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4360,28605,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4361,13356,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4362,82984,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4363,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4364,8904,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4365,17808,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4366,36824,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,Usher_Hall,Cultural,55.94675,-3.2042,1208,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,,,,,0,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4367,26712,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,,,,,0,,,,,0,,,,,0,,,,,0,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4368,15184,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
88185060@N00,4369,57797,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,0.380352645,0.025188917,0.062972292,0.088161209,0.1360201511335012,0.3073047858942065
