userID,seqID,totalFreq,movingpath0,theme0,lat0,long0,poiFreq0,movingpath1,theme1,lat1,long1,poiFreq1,movingpath2,theme2,lat2,long2,poiFreq2,movingpath3,theme3,lat3,long3,poiFreq3,movingpath4,theme4,lat4,long4,poiFreq4,movingpath5,theme5,lat5,long5,poiFreq5,movingpath6,theme6,lat6,long6,poiFreq6,movingpath7,theme7,lat7,long7,poiFreq7,movingpath8,theme8,lat8,long8,poiFreq8,movingpath9,theme9,lat9,long9,poiFreq9,pref_Education,pref_Museum,pref_Park,pref_Religion,pref_Shopping,pref_Structure,pref_Transport
86052519@N00,2005,2872,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1818181818181818,0,0,0.3636363636363636,0.4545454545454545,0,0
86052519@N00,2006,2180,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1818181818181818,0,0,0.3636363636363636,0.4545454545454545,0,0
86227048@N00,2007,1764,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0.5,0,0.5
86424983@N00,2008,7455,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,1
86533211@N00,2009,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,1,0,0
86848774@N00,2010,618,Gallery_of_Modern_Art,Museum,55.8602,-4.25249,618,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.4285714285714285,0.4285714285714285,0.1428571428571428,0,0,0,0
86848774@N00,2011,618,Gallery_of_Modern_Art,Museum,55.8602,-4.25249,618,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.4285714285714285,0.4285714285714285,0.1428571428571428,0,0,0,0
86848774@N00,2012,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.4285714285714285,0.4285714285714285,0.1428571428571428,0,0,0,0
86848774@N00,2013,618,Gallery_of_Modern_Art,Museum,55.8602,-4.25249,618,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.4285714285714285,0.4285714285714285,0.1428571428571428,0,0,0,0
86848774@N00,2014,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.4285714285714285,0.4285714285714285,0.1428571428571428,0,0,0,0
86848774@N00,2015,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.4285714285714285,0.4285714285714285,0.1428571428571428,0,0,0,0
86848774@N00,2016,232,Glasgow_Green,Park,55.8502639,-4.2392833,232,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.4285714285714285,0.4285714285714285,0.1428571428571428,0,0,0,0
86896868@N00,2017,2725,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,1,0,0,0
87087035@N00,2018,1832,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,1
87296837@N00,2019,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0.3333333333333333,0,0.6666666666666666
87296837@N00,2020,1832,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0.3333333333333333,0,0.6666666666666666
87363185@N00,2021,1034,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,1,0,0,0,0,0,0
87363185@N00,2022,1034,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,1,0,0,0,0,0,0
87463936@N00,2023,2,Clyde_Tunnel,Transport,55.86867,-4.33115,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,1
88010593@N04,2024,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,1,0,0,0
88109591@N00,2025,41,Celtic_Park,Park,55.84972,-4.20556,41,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,1,0,0,0,0
88254201@N00,2026,58327,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,1,0,0,0,0,0,0
88282231@N00,2027,31248,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,1,0,0,0,0,0,0
8831655@N07,2028,2597,Clyde_Auditorium,Structure,55.859496,-4.287962,371,Clyde_Auditorium,Structure,55.859496,-4.287962,371,Clyde_Auditorium,Structure,55.859496,-4.287962,371,Clyde_Auditorium,Structure,55.859496,-4.287962,371,Clyde_Auditorium,Structure,55.859496,-4.287962,371,Clyde_Auditorium,Structure,55.859496,-4.287962,371,Clyde_Auditorium,Structure,55.859496,-4.287962,371,,,,,0,,,,,0,,,,,0,0,0,0,0,0,1,0
88461255@N00,2029,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,1
88924654@N00,2030,1090,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,1,0,0,0
8897541@N02,2031,618,Gallery_of_Modern_Art,Museum,55.8602,-4.25249,618,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,1,0,0,0,0,0
89182227@N00,2032,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.028571429,0.085714286,0.085714286,0,0.3142857142857143,0.085714286,0.4
89182227@N00,2033,246,Celtic_Park,Park,55.84972,-4.20556,41,Celtic_Park,Park,55.84972,-4.20556,41,Celtic_Park,Park,55.84972,-4.20556,41,Celtic_Park,Park,55.84972,-4.20556,41,Celtic_Park,Park,55.84972,-4.20556,41,Celtic_Park,Park,55.84972,-4.20556,41,,,,,0,,,,,0,,,,,0,,,,,0,0.028571429,0.085714286,0.085714286,0,0.3142857142857143,0.085714286,0.4
89182227@N00,2034,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.028571429,0.085714286,0.085714286,0,0.3142857142857143,0.085714286,0.4
89182227@N00,2035,379,Glasgow_Royal_Concert_Hall,Structure,55.864503,-4.252921,379,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.028571429,0.085714286,0.085714286,0,0.3142857142857143,0.085714286,0.4
89182227@N00,2036,228,Ibrox_Stadium,Structure,55.8532056,-4.3092583,76,Ibrox_Stadium,Structure,55.8532056,-4.3092583,76,Ibrox_Stadium,Structure,55.8532056,-4.3092583,76,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.028571429,0.085714286,0.085714286,0,0.3142857142857143,0.085714286,0.4
89182227@N00,2037,379,Glasgow_Royal_Concert_Hall,Structure,55.864503,-4.252921,379,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.028571429,0.085714286,0.085714286,0,0.3142857142857143,0.085714286,0.4
89182227@N00,2038,1186,Glasgow_Museum_of_Transport,Museum,55.8687,-4.295,139,Kelvingrove_Art_Gallery_and_Museum,Museum,55.8685806,-4.2905056,769,Glasgow_Museum_of_Transport,Museum,55.8687,-4.295,139,Glasgow_Museum_of_Transport,Museum,55.8687,-4.295,139,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.028571429,0.085714286,0.085714286,0,0.3142857142857143,0.085714286,0.4
89182227@N00,2039,139,Glasgow_Museum_of_Transport,Museum,55.8687,-4.295,139,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.028571429,0.085714286,0.085714286,0,0.3142857142857143,0.085714286,0.4
89182227@N00,2040,618,Gallery_of_Modern_Art,Museum,55.8602,-4.25249,618,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.028571429,0.085714286,0.085714286,0,0.3142857142857143,0.085714286,0.4
89182227@N00,2041,76,Ibrox_Stadium,Structure,55.8532056,-4.3092583,76,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.028571429,0.085714286,0.085714286,0,0.3142857142857143,0.085714286,0.4
89182227@N00,2042,240,"Kingston_Bridge,_Glasgow",Transport,55.85528,-4.27,48,"Kingston_Bridge,_Glasgow",Transport,55.85528,-4.27,48,"Kingston_Bridge,_Glasgow",Transport,55.85528,-4.27,48,"Kingston_Bridge,_Glasgow",Transport,55.85528,-4.27,48,"Kingston_Bridge,_Glasgow",Transport,55.85528,-4.27,48,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.028571429,0.085714286,0.085714286,0,0.3142857142857143,0.085714286,0.4
89182227@N00,2043,2016,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.028571429,0.085714286,0.085714286,0,0.3142857142857143,0.085714286,0.4
89182227@N00,2044,33746,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,0.028571429,0.085714286,0.085714286,0,0.3142857142857143,0.085714286,0.4
89182227@N00,2045,3187,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.028571429,0.085714286,0.085714286,0,0.3142857142857143,0.085714286,0.4
89182227@N00,2046,35784,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,0.028571429,0.085714286,0.085714286,0,0.3142857142857143,0.085714286,0.4
89182227@N00,2047,82005,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,0.028571429,0.085714286,0.085714286,0,0.3142857142857143,0.085714286,0.4
89182227@N00,2048,19350,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,0.028571429,0.085714286,0.085714286,0,0.3142857142857143,0.085714286,0.4
89611854@N00,2049,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.6,0,0,0,0.2,0,0.2
89611854@N00,2050,3024,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.6,0,0,0,0.2,0,0.2
89611854@N00,2051,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.6,0,0,0,0.2,0,0.2
8970099@N04,2052,3898,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,1
8970099@N04,2053,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,1
89782291@N00,2054,111,Glasgow_International_Hilton_Hotel,Structure,55.8613694,-4.26861,111,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0.5,0.5
89782291@N00,2055,1,Glasgow_Prestwick_International_Airport,Transport,55.50944,-4.59444,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0.5,0.5
89782291@N00,2056,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0.5,0.5
89782291@N00,2057,371,Clyde_Auditorium,Structure,55.859496,-4.287962,371,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0.5,0.5
90001203@N00,2058,8946,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0.066666667,0,0,0.3333333333333333,0.6
90001203@N00,2059,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0.066666667,0,0,0.3333333333333333,0.6
90001203@N00,2060,232,Glasgow_Green,Park,55.8502639,-4.2392833,232,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0.066666667,0,0,0.3333333333333333,0.6
90001203@N00,2061,1855,Clyde_Auditorium,Structure,55.859496,-4.287962,371,Clyde_Auditorium,Structure,55.859496,-4.287962,371,Clyde_Auditorium,Structure,55.859496,-4.287962,371,Clyde_Auditorium,Structure,55.859496,-4.287962,371,Clyde_Auditorium,Structure,55.859496,-4.287962,371,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0.066666667,0,0,0.3333333333333333,0.6
90001203@N00,2062,1832,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0.066666667,0,0,0.3333333333333333,0.6
90131400@N00,2063,6554,Gallery_of_Modern_Art,Museum,55.8602,-4.25249,618,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,,,,,0,,,,,0,0,0.125,0,0,0.875,0,0
90151774@N00,2064,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0.5,0,0,0.5
90151774@N00,2065,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0.5,0,0,0.5
90338469@N00,2066,2016,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,1,0,0,0,0,0,0
90338469@N00,2067,4032,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,1,0,0,0,0,0,0
90338469@N00,2068,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,1,0,0,0,0,0,0
90664717@N00,2069,2135,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Willow_Tearooms,Structure,55.86502917,-4.26116083,439,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0
90847750@N00,2070,1137,Glasgow_Royal_Concert_Hall,Structure,55.864503,-4.252921,379,Glasgow_Royal_Concert_Hall,Structure,55.864503,-4.252921,379,Glasgow_Royal_Concert_Hall,Structure,55.864503,-4.252921,379,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.125,0,0.125,0,0.75,0
90847750@N00,2071,769,Kelvingrove_Art_Gallery_and_Museum,Museum,55.8685806,-4.2905056,769,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.125,0,0.125,0,0.75,0
90847750@N00,2072,1682,Glasgow_Royal_Concert_Hall,Structure,55.864503,-4.252921,379,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,Glasgow_Royal_Concert_Hall,Structure,55.864503,-4.252921,379,Glasgow_Royal_Concert_Hall,Structure,55.864503,-4.252921,379,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.125,0,0.125,0,0.75,0
9087290@N02,2073,7180,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,0.045454545,0,0,0,0.8636363636363636,0.090909091,0
9087290@N02,2074,758,Glasgow_Royal_Concert_Hall,Structure,55.864503,-4.252921,379,Glasgow_Royal_Concert_Hall,Structure,55.864503,-4.252921,379,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.045454545,0,0,0,0.8636363636363636,0.090909091,0
9087290@N02,2075,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.045454545,0,0,0,0.8636363636363636,0.090909091,0
9087290@N02,2076,5936,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,,,,,0,,,,,0,,,,,0,0.045454545,0,0,0,0.8636363636363636,0.090909091,0
9087290@N02,2077,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.045454545,0,0,0,0.8636363636363636,0.090909091,0
9087290@N02,2078,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.045454545,0,0,0,0.8636363636363636,0.090909091,0
91179257@N02,2079,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,1
91481651@N00,2080,36,Burrell_Collection,Museum,55.83083,-4.3075,36,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,1,0,0,0,0,0
91685781@N00,2081,4146,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Gallery_of_Modern_Art,Museum,55.8602,-4.25249,618,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.2,0,0,0.4,0,0.4
91712888@N00,2082,439,Willow_Tearooms,Structure,55.86502917,-4.26116083,439,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,1,0
91779914@N00,2083,232,Glasgow_Green,Park,55.8502639,-4.2392833,232,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,1,0,0,0,0
91779914@N00,2084,696,Glasgow_Green,Park,55.8502639,-4.2392833,232,Glasgow_Green,Park,55.8502639,-4.2392833,232,Glasgow_Green,Park,55.8502639,-4.2392833,232,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,1,0,0,0,0
91796142@N00,2085,618,Gallery_of_Modern_Art,Museum,55.8602,-4.25249,618,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.5,0.5,0,0,0,0,0
