userID,Year,Month,Season,movingpath1,poiID1,theme1,subTheme1,lat1,long1,poiFreq1,movingpath2,poiID2,theme2,subTheme2,lat2,long2,poiFreq2,movingpath3,poiID3,theme3,subTheme3,lat3,long3,poiFreq3,movingpath4,poiID4,theme4,subTheme4,lat4,long4,poiFreq4,movingpath5,poiID5,theme5,subTheme5,lat5,long5,poiFreq5,movingpath6,poiID6,theme6,subTheme6,lat6,long6,poiFreq6,movingpath7,poiID7,theme7,subTheme7,lat7,long7,poiFreq7,movingpath8,poiID8,theme8,subTheme8,lat8,long8,poiFreq8,movingpath9,poiID9,theme9,subTheme9,lat9,long9,poiFreq9,movingpath10,poiID10,theme10,subTheme10,lat10,long10,poiFreq10,movingpath11,poiID11,theme11,subTheme11,lat11,long11,poiFreq11,movingpath12,poiID12,theme12,subTheme12,lat12,long12,poiFreq12,movingpath13,poiID13,theme13,subTheme13,lat13,long13,poiFreq13,movingpath14,poiID14,theme14,subTheme14,lat14,long14,poiFreq14,movingpath15,poiID15,theme15,subTheme15,lat15,long15,poiFreq15,movingpath16,poiID16,theme16,subTheme16,lat16,long16,poiFreq16,movingpath17,poiID17,theme17,subTheme17,lat17,long17,poiFreq17,movingpath18,poiID18,theme18,subTheme18,lat18,long18,poiFreq18,movingpath19,poiID19,theme19,subTheme19,lat19,long19,poiFreq19,movingpath20,poiID20,theme20,subTheme20,lat20,long20,poiFreq20,movingpath21,poiID21,theme21,subTheme21,lat21,long21,poiFreq21,movingpath22,poiID22,theme22,subTheme22,lat22,long22,poiFreq22,movingpath23,poiID23,theme23,subTheme23,lat23,long23,poiFreq23,movingpath24,poiID24,theme24,subTheme24,lat24,long24,poiFreq24,movingpath25,poiID25,theme25,subTheme25,lat25,long25,poiFreq25,movingpath26,poiID26,theme26,subTheme26,lat26,long26,poiFreq26,movingpath27,poiID27,theme27,subTheme27,lat27,long27,poiFreq27,movingpath28,poiID28,theme28,subTheme28,lat28,long28,poiFreq28,movingpath29,poiID29,theme29,subTheme29,lat29,long29,poiFreq29,movingpath30,poiID30,theme30,subTheme30,lat30,long30,poiFreq30,movingpath31,poiID31,theme31,subTheme31,lat31,long31,poiFreq31,movingpath32,poiID32,theme32,subTheme32,lat32,long32,poiFreq32,movingpath33,poiID33,theme33,subTheme33,lat33,long33,poiFreq33,movingpath34,poiID34,theme34,subTheme34,lat34,long34,poiFreq34,movingpath35,poiID35,theme35,subTheme35,lat35,long35,poiFreq35,movingpath36,poiID36,theme36,subTheme36,lat36,long36,poiFreq36,movingpath37,poiID37,theme37,subTheme37,lat37,long37,poiFreq37,movingpath38,poiID38,theme38,subTheme38,lat38,long38,poiFreq38,pref_Community Use,pref_Education Centre,pref_Health Services,pref_Leisure/Recreation,pref_Mixed Use,pref_Office,pref_Place Of Assembly,pref_Place of Worship,pref_Purpose Built,pref_Residential Accommodation,pref_Retail,pref_Specialist Residential Accommodation,pref_Transport,pref_Vacant Land
87356726@N00,2010,10,Spring,Her Majesty's Theatre,177,Place Of Assembly,Theatre Live,-37.81099756,144.9695202,133,Comedy Theatre,178,Place Of Assembly,Theatre Live,-37.81020539,144.9701331,66,Federation Square,99,Leisure/Recreation,Informal Outdoor Facility (Park/Garden/Reserve),-37.81785166,144.9689636,386,Melbourne Visitor Centre,230,Community Use,Visitor Centre,-37.81773524,144.9679371,476,The Mission To Seafarers Victoria,117,Specialist Residential Accommodation,Hostel,-37.8224996,144.9512548,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065217391,0.02173913,0,0.065217391,0.02173913,0.065217391,0.304347826,0.130434783,0,0,0.043478261,0.02173913,0.260869565,0
87356726@N00,2010,11,Spring,Koorie Heritage Trust Inc,198,Place Of Assembly,Art Gallery/Museum,-37.81338543,144.9540279,4,Dallas Brooks Centre,233,Place Of Assembly,Function/Conference/Exhibition Centre,-37.80973741,144.9813834,3,Old Treasury Building,68,Office,Office,-37.81323717,144.9744236,106,Australian Centre For The Moving Image (ACMI),231,Place Of Assembly,Art Gallery/Museum,-37.81761073,144.9690704,121,SBS (Special Broadcasting Service),97,Office,Office,-37.81769212,144.9687406,148,Flinders Street Railway Station,190,Transport,Railway Station,-37.8179063,144.9670648,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065217391,0.02173913,0,0.065217391,0.02173913,0.065217391,0.304347826,0.130434783,0,0,0.043478261,0.02173913,0.260869565,0
87356726@N00,2010,12,Summer,St Peter's Eastern Hill,16,Place of Worship,Church,-37.80970867,144.9752592,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065217391,0.02173913,0,0.065217391,0.02173913,0.065217391,0.304347826,0.130434783,0,0,0.043478261,0.02173913,0.260869565,0
87356726@N00,2011,1,Summer,Showgrounds Railway Station (Flemington),167,Transport,Railway Station,-37.78346512,144.9149026,53,St Johns Lutheran Church,19,Place of Worship,Church,-37.82093997,144.9671211,27,University of Melbourne (VCA and Music),58,Education Centre,Tertiary (University),-37.82411377,144.9693325,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065217391,0.02173913,0,0.065217391,0.02173913,0.065217391,0.304347826,0.130434783,0,0,0.043478261,0.02173913,0.260869565,0
87356726@N00,2011,2,Summer,St Michael's Uniting Church,14,Place of Worship,Church,-37.81438513,144.969174,84,Richmond Railway Station (Richmond) - Train stop,137,Transport,Railway Station,-37.82389927,144.9894008,42,Forum Theatre,189,Place Of Assembly,Theatre Live,-37.81648541,144.9693866,765,SBS (Special Broadcasting Service),97,Office,Office,-37.81769212,144.9687406,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065217391,0.02173913,0,0.065217391,0.02173913,0.065217391,0.304347826,0.130434783,0,0,0.043478261,0.02173913,0.260869565,0
87356726@N00,2011,4,Autumn,Flinders Street Railway Station,190,Transport,Railway Station,-37.8179063,144.9670648,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065217391,0.02173913,0,0.065217391,0.02173913,0.065217391,0.304347826,0.130434783,0,0,0.043478261,0.02173913,0.260869565,0
87356726@N00,2011,5,Autumn,Flinders Street Railway Station,190,Transport,Railway Station,-37.8179063,144.9670648,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065217391,0.02173913,0,0.065217391,0.02173913,0.065217391,0.304347826,0.130434783,0,0,0.043478261,0.02173913,0.260869565,0
87356726@N00,2011,6,Winter,Victoria Police,35,Community Use,Police Station,-37.8164849,144.9664868,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065217391,0.02173913,0,0.065217391,0.02173913,0.065217391,0.304347826,0.130434783,0,0,0.043478261,0.02173913,0.260869565,0
87356726@N00,2011,7,Winter,J.J Holland Park,140,Leisure/Recreation,Informal Outdoor Facility (Park/Garden/Reserve),-37.79823588,144.9238371,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065217391,0.02173913,0,0.065217391,0.02173913,0.065217391,0.304347826,0.130434783,0,0,0.043478261,0.02173913,0.260869565,0
87356726@N00,2011,8,Winter,Princess Theatre,62,Place Of Assembly,Theatre Live,-37.81072571,144.9723266,113,Melbourne Town Hall,90,Community Use,Public Buildings,-37.81507548,144.9665427,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065217391,0.02173913,0,0.065217391,0.02173913,0.065217391,0.304347826,0.130434783,0,0,0.043478261,0.02173913,0.260869565,0
87356726@N00,2011,9,Spring,Richmond Railway Station (Richmond) - Train stop,137,Transport,Railway Station,-37.82389927,144.9894008,42,St Michael's Uniting Church,14,Place of Worship,Church,-37.81438513,144.969174,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065217391,0.02173913,0,0.065217391,0.02173913,0.065217391,0.304347826,0.130434783,0,0,0.043478261,0.02173913,0.260869565,0
87356726@N00,2011,10,Spring,Immigration Museum,187,Place Of Assembly,Art Gallery/Museum,-37.81917988,144.9604268,56,St James Church,8,Place of Worship,Church,-37.81012812,144.9524686,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065217391,0.02173913,0,0.065217391,0.02173913,0.065217391,0.304347826,0.130434783,0,0,0.043478261,0.02173913,0.260869565,0
87356726@N00,2012,12,Summer,Princess Theatre,62,Place Of Assembly,Theatre Live,-37.81072571,144.9723266,113,Melbourne Central Railway Station,164,Transport,Railway Station,-37.81059924,144.9616906,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065217391,0.02173913,0,0.065217391,0.02173913,0.065217391,0.304347826,0.130434783,0,0,0.043478261,0.02173913,0.260869565,0
87356726@N00,2013,1,Summer,Richmond Railway Station (Richmond) - Train stop,137,Transport,Railway Station,-37.82389927,144.9894008,42,Melbourne Central Railway Station,164,Transport,Railway Station,-37.81059924,144.9616906,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065217391,0.02173913,0,0.065217391,0.02173913,0.065217391,0.304347826,0.130434783,0,0,0.043478261,0.02173913,0.260869565,0
87356726@N00,2013,2,Summer,FairFax Studio,55,Place Of Assembly,Theatre Live,-37.82166846,144.9688362,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065217391,0.02173913,0,0.065217391,0.02173913,0.065217391,0.304347826,0.130434783,0,0,0.043478261,0.02173913,0.260869565,0
87356726@N00,2013,4,Autumn,Council House 2 (CH2),2,Mixed Use,Retail/Office/Carpark,-37.81425914,144.9666384,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065217391,0.02173913,0,0.065217391,0.02173913,0.065217391,0.304347826,0.130434783,0,0,0.043478261,0.02173913,0.260869565,0
87356726@N00,2013,5,Autumn,Welsh Presbyterian Church,11,Place of Worship,Church,-37.81044788,144.9598733,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065217391,0.02173913,0,0.065217391,0.02173913,0.065217391,0.304347826,0.130434783,0,0,0.043478261,0.02173913,0.260869565,0
87356726@N00,2013,6,Winter,Her Majesty's Theatre,177,Place Of Assembly,Theatre Live,-37.81099756,144.9695202,133,Myer,235,Retail,Department Store,-37.8135912,144.9638551,529,Hamer Hall,131,Place Of Assembly,Theatre Live,-37.8199901,144.9679921,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065217391,0.02173913,0,0.065217391,0.02173913,0.065217391,0.304347826,0.130434783,0,0,0.043478261,0.02173913,0.260869565,0
87356726@N00,2013,7,Winter,Hamer Hall,131,Place Of Assembly,Theatre Live,-37.8199901,144.9679921,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065217391,0.02173913,0,0.065217391,0.02173913,0.065217391,0.304347826,0.130434783,0,0,0.043478261,0.02173913,0.260869565,0
87356726@N00,2013,8,Winter,Myer,235,Retail,Department Store,-37.8135912,144.9638551,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065217391,0.02173913,0,0.065217391,0.02173913,0.065217391,0.304347826,0.130434783,0,0,0.043478261,0.02173913,0.260869565,0
87356726@N00,2013,9,Spring,Flinders Street Railway Station,190,Transport,Railway Station,-37.8179063,144.9670648,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065217391,0.02173913,0,0.065217391,0.02173913,0.065217391,0.304347826,0.130434783,0,0,0.043478261,0.02173913,0.260869565,0
87356726@N00,2013,10,Spring,Melbourne Central Railway Station,164,Transport,Railway Station,-37.81059924,144.9616906,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065217391,0.02173913,0,0.065217391,0.02173913,0.065217391,0.304347826,0.130434783,0,0,0.043478261,0.02173913,0.260869565,0
87356726@N00,2013,11,Spring,Melbourne Central Railway Station,164,Transport,Railway Station,-37.81059924,144.9616906,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065217391,0.02173913,0,0.065217391,0.02173913,0.065217391,0.304347826,0.130434783,0,0,0.043478261,0.02173913,0.260869565,0
87393953@N00,2013,2,Summer,Enterprize Park,185,Leisure/Recreation,Informal Outdoor Facility (Park/Garden/Reserve),-37.82021027,144.9592769,62,Sandridge Rail Bridge,228,Leisure/Recreation,Informal Outdoor Facility (Park/Garden/Reserve),-37.8201763,144.9629811,156,Southgate Arts and Leisure Precinct,84,Mixed Use,Retail/Office/Carpark,-37.82022458,144.9659891,336,Melbourne Aquarium,218,Purpose Built,Aquarium,-37.82096278,144.9584257,287,Federation Square,99,Leisure/Recreation,Informal Outdoor Facility (Park/Garden/Reserve),-37.81785166,144.9689636,386,St Pauls Cathedral,188,Place of Worship,Church,-37.8169549,144.9676816,225,Melbourne Visitor Centre,230,Community Use,Visitor Centre,-37.81773524,144.9679371,476,Hamer Hall,131,Place Of Assembly,Theatre Live,-37.8199901,144.9679921,331,Melbourne Zoo,77,Leisure/Recreation,"Outdoor Recreation Facility (Zoo, Golf Course)",-37.78444493,144.9513712,307,State Library Victoria,65,Community Use,Public Buildings,-37.80998522,144.9643303,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0.4,0.1,0,0.1,0.1,0.1,0,0,0,0,0
8752047@N02,2004,5,Autumn,Richmond Railway Station (Richmond) - Train stop,137,Transport,Railway Station,-37.82389927,144.9894008,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8755651@N05,2012,7,Winter,Melbourne Central Railway Station,164,Transport,Railway Station,-37.81059924,144.9616906,70,Flinders Street Railway Station,190,Transport,Railway Station,-37.8179063,144.9670648,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
87584208@N00,2011,4,Autumn,Melbourne Cricket Ground (MCG),76,Leisure/Recreation,Major Sports & Recreation Facility,-37.81949216,144.9834029,367,Melbourne Central,201,Mixed Use,Retail/Office/Carpark,-37.81053718,144.9627497,104,Myer,235,Retail,Department Store,-37.8135912,144.9638551,529,City Baths,213,Leisure/Recreation,Major Sports & Recreation Facility,-37.80715854,144.9631898,105,La Mama Theatre,179,Place Of Assembly,Theatre Live,-37.7991305,144.9676695,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111111111,0,0,0.388888889,0.055555556,0,0.222222222,0,0,0,0.111111111,0,0.111111111,0
87584208@N00,2011,8,Winter,Shrine of Remembrance,150,Community Use,Public Buildings,-37.830208,144.9734419,258,Royal Botanic Gardens,152,Leisure/Recreation,Informal Outdoor Facility (Park/Garden/Reserve),-37.83066316,144.9808504,156,Regent Theatre,66,Place Of Assembly,Theatre Live,-37.81600147,144.9679167,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111111111,0,0,0.388888889,0.055555556,0,0.222222222,0,0,0,0.111111111,0,0.111111111,0
87584208@N00,2011,10,Spring,Melbourne Star Observation Wheel,110,Leisure/Recreation,Observation Tower/Wheel,-37.81161637,144.9375889,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111111111,0,0,0.388888889,0.055555556,0,0.222222222,0,0,0,0.111111111,0,0.111111111,0
