userID,seqID,totalFreq,movingpath0,theme0,lat0,long0,poiFreq0,movingpath1,theme1,lat1,long1,poiFreq1,movingpath2,theme2,lat2,long2,poiFreq2,movingpath3,theme3,lat3,long3,poiFreq3,movingpath4,theme4,lat4,long4,poiFreq4,movingpath5,theme5,lat5,long5,poiFreq5,movingpath6,theme6,lat6,long6,poiFreq6,movingpath7,theme7,lat7,long7,poiFreq7,movingpath8,theme8,lat8,long8,poiFreq8,movingpath9,theme9,lat9,long9,poiFreq9,pref_Amusement,pref_Beach,pref_Cultural,pref_Shopping,pref_Sport,pref_Structure
84987970@N00,5244,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5245,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5246,1376,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5247,12928,Exhibition_Place,Amusement,43.63278,-79.41611,808,Exhibition_Place,Amusement,43.63278,-79.41611,808,Exhibition_Place,Amusement,43.63278,-79.41611,808,Exhibition_Place,Amusement,43.63278,-79.41611,808,Exhibition_Place,Amusement,43.63278,-79.41611,808,Exhibition_Place,Amusement,43.63278,-79.41611,808,Exhibition_Place,Amusement,43.63278,-79.41611,808,Exhibition_Place,Amusement,43.63278,-79.41611,808,Exhibition_Place,Amusement,43.63278,-79.41611,808,Exhibition_Place,Amusement,43.63278,-79.41611,808,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5248,1736,Ripley%27s_Aquarium_of_Canada,Cultural,43.642481,-79.38605,1736,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5249,4970,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5250,55668,Union_Station_(Toronto),Structure,43.64528,-79.38056,1538,Toronto_Eaton_Centre,Shopping,43.653982,-79.380319,1874,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5251,20710,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5252,3553,CN_Tower,Amusement,43.6426,-79.3871,3553,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5253,16074,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Toronto_Eaton_Centre,Shopping,43.653982,-79.380319,1874,Air_Canada_Centre,Sport,43.64333,-79.37917,3506,Air_Canada_Centre,Sport,43.64333,-79.37917,3506,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5254,188833,Art_Gallery_of_Ontario,Cultural,43.65389,-79.39278,986,Art_Gallery_of_Ontario,Cultural,43.65389,-79.39278,986,Art_Gallery_of_Ontario,Cultural,43.65389,-79.39278,986,Art_Gallery_of_Ontario,Cultural,43.65389,-79.39278,986,Art_Gallery_of_Ontario,Cultural,43.65389,-79.39278,986,Art_Gallery_of_Ontario,Cultural,43.65389,-79.39278,986,Art_Gallery_of_Ontario,Cultural,43.65389,-79.39278,986,Art_Gallery_of_Ontario,Cultural,43.65389,-79.39278,986,Art_Gallery_of_Ontario,Cultural,43.65389,-79.39278,986,Art_Gallery_of_Ontario,Cultural,43.65389,-79.39278,986,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5255,7012,Air_Canada_Centre,Sport,43.64333,-79.37917,3506,Air_Canada_Centre,Sport,43.64333,-79.37917,3506,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5256,124570,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5257,5650,Harbourfront_Centre,Shopping,43.63849,-79.382068,1028,Harbourfront_Centre,Shopping,43.63849,-79.382068,1028,Harbourfront_Centre,Shopping,43.63849,-79.382068,1028,Harbourfront_Centre,Shopping,43.63849,-79.382068,1028,Union_Station_(Toronto),Structure,43.64528,-79.38056,1538,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5258,3076,Union_Station_(Toronto),Structure,43.64528,-79.38056,1538,Union_Station_(Toronto),Structure,43.64528,-79.38056,1538,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5259,1376,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5260,21714,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5261,116094,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5262,936,Old_City_Hall_(Toronto),Structure,43.6525,-79.38167,936,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5263,153159,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5264,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5265,3506,Air_Canada_Centre,Sport,43.64333,-79.37917,3506,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5266,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5267,7238,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5268,3506,Air_Canada_Centre,Sport,43.64333,-79.37917,3506,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5269,1893,"Yorkville,_Toronto",Shopping,43.67028,-79.39111,631,"Yorkville,_Toronto",Shopping,43.67028,-79.39111,631,"Yorkville,_Toronto",Shopping,43.67028,-79.39111,631,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5270,936,Old_City_Hall_(Toronto),Structure,43.6525,-79.38167,936,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5271,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5272,7297,"Yorkville,_Toronto",Shopping,43.67028,-79.39111,631,"Yorkville,_Toronto",Shopping,43.67028,-79.39111,631,"Yorkville,_Toronto",Shopping,43.67028,-79.39111,631,"Yorkville,_Toronto",Shopping,43.67028,-79.39111,631,"Yorkville,_Toronto",Shopping,43.67028,-79.39111,631,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5273,50416,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5274,631,"Yorkville,_Toronto",Shopping,43.67028,-79.39111,631,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5275,7238,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5276,49006,Art_Gallery_of_Ontario,Cultural,43.65389,-79.39278,986,Rogers_Centre,Sport,43.64139,-79.38917,3056,Rogers_Centre,Sport,43.64139,-79.38917,3056,Rogers_Centre,Sport,43.64139,-79.38917,3056,Rogers_Centre,Sport,43.64139,-79.38917,3056,Rogers_Centre,Sport,43.64139,-79.38917,3056,Rogers_Centre,Sport,43.64139,-79.38917,3056,Rogers_Centre,Sport,43.64139,-79.38917,3056,Union_Station_(Toronto),Structure,43.64528,-79.38056,1538,Union_Station_(Toronto),Structure,43.64528,-79.38056,1538,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5277,101650,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5278,24728,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Toronto_Eaton_Centre,Shopping,43.653982,-79.380319,1874,Toronto_Eaton_Centre,Shopping,43.653982,-79.380319,1874,Toronto_Eaton_Centre,Shopping,43.653982,-79.380319,1874,Old_City_Hall_(Toronto),Structure,43.6525,-79.38167,936,Old_City_Hall_(Toronto),Structure,43.6525,-79.38167,936,Old_City_Hall_(Toronto),Structure,43.6525,-79.38167,936,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5279,47047,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5280,688,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5281,9252,Harbourfront_Centre,Shopping,43.63849,-79.382068,1028,Harbourfront_Centre,Shopping,43.63849,-79.382068,1028,Harbourfront_Centre,Shopping,43.63849,-79.382068,1028,Harbourfront_Centre,Shopping,43.63849,-79.382068,1028,Harbourfront_Centre,Shopping,43.63849,-79.382068,1028,Harbourfront_Centre,Shopping,43.63849,-79.382068,1028,Harbourfront_Centre,Shopping,43.63849,-79.382068,1028,Harbourfront_Centre,Shopping,43.63849,-79.382068,1028,Harbourfront_Centre,Shopping,43.63849,-79.382068,1028,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5282,43020,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5283,688,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5284,129244,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5285,688,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5286,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5287,8149,Old_City_Hall_(Toronto),Structure,43.6525,-79.38167,936,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5288,2752,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5289,11809,CN_Tower,Amusement,43.6426,-79.3871,3553,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5290,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5291,688,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5292,86856,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5293,10857,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5294,51268,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,Exhibition_Place,Amusement,43.63278,-79.41611,808,Exhibition_Place,Amusement,43.63278,-79.41611,808,Exhibition_Place,Amusement,43.63278,-79.41611,808,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5295,688,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5296,936,Old_City_Hall_(Toronto),Structure,43.6525,-79.38167,936,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5297,10857,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5298,6192,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5299,2064,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5300,3472,Ripley%27s_Aquarium_of_Canada,Cultural,43.642481,-79.38605,1736,Ripley%27s_Aquarium_of_Canada,Cultural,43.642481,-79.38605,1736,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5301,55700,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5302,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
84987970@N00,5303,688,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.02745098,0.3738562091503268,0.11503268,0.1006535947712418,0.2967320261437908,0.08627451
